file,window_index,fs,ecg_mean,ecg_std,ecg_min,ecg_max,ecg_median,ecg_rms,ecg_hr_bpm,ecg_hrv_sdnn,ecg_hrv_rmssd,emg_mean,emg_std,emg_min,emg_max,emg_median,emg_rms,emg_median_freq,resp_mean,resp_std,resp_min,resp_max,resp_median,resp_rms,resp_rate_bpm,workout_id,activity,user,label
sport_user1.txt            ,         19.0, 1000.0, -3.7993650062819233, 100.63468794696928 , -261.0151236717872 , 391.6076590959215 , -5.950983278741975 , 100.70638307791044 , 170.22801143507394 ,  351.845750030802   ,  253.8812029952169  ,   4.248542554194911 ,  5.271251401864176 ,     0.0,   14.921525142786514,   3.6915810351464655,  6.429126859402375 , 140.06759962738425 , 0.086094980604338  , 1.0814150135205751, -3.738136065347272 ,  3.4270307090119974, 0.1271826983252081 , 1.084836751383805 , 34.1072229787279  , sport     , 2       ,     ,   0.0
sport_user1.txt            ,         20.0, 1000.0, 1.94762163261137   ,  97.29462002413868 , -297.05652960886147, 246.2006475162381 , -1.282821236857736 ,  97.31411159572563 , 174.7996953394833  ,  320.3632588199162  ,  225.7490406498167  ,   3.798455796626712 ,  4.869081510021501 ,     0.0,   13.441987302100982,   3.140880275412832 ,  5.060356760556327 , 146.33144367705242 , -0.0874394124936699, 1.0408176715009716, -2.844640675349584 ,  2.13522526988965  , -0.0978794169049138, 1.0444841196332009, 28.76922134612704 , sport     , 2       ,     ,   0.0
sport_user1.txt            ,         21.0, 1000.0, 7.41933875215118   , 103.15621283591904 , -295.5209537805178 , 298.99990392700715, 4.351419684342363  , 103.4226804630812  , 176.38935170085088 ,   45.07510079694964 ,   38.90156070153453 ,   4.060453877883085 ,  5.120343708496089 ,     0.0,   17.422452742884104,   3.709969900100441 ,  4.227939908593882 , 139.72236784989738 , -0.1415085277838373, 1.0070316587432635, -2.5308790289286462,  2.701913746009591 , -0.1752589772621994, 1.0169254766927407, 31.57976058747716 , sport     , 2       ,     ,   0.0
sport_user1.txt            ,         22.0, 1000.0, -5.46871467960084  ,  96.04486203663517 , -353.25322558477416, 290.07150023118936, -1.4777471463847407,  96.20042808575836 , 166.30652928163158 ,   56.54286097735464 ,   38.51530923670585 ,   3.605325242286383 ,  4.457081599095841 ,     0.0,   12.801138940010295,   3.1533941957325835,  4.34969412716147  , 183.7824181156521  , 0.1031673016056222 , 1.0018526489627042, -2.7510676078204392,  2.681487959001968 , 0.1743845716136227 , 1.0071505460228738, 29.836736792303732, sport     , 2       ,     ,   0.0
sport_user1.txt            ,         23.0, 1000.0, 4.787400874893547  ,  93.63133277455452 , -313.95351472402854, 246.3904502302089 , 4.964965242309018  ,  93.75364357867002 , 165.3595336080492  ,   53.53906048677699 ,   38.98371309440173 ,   4.150039694074305 ,  5.075967642273967 ,     0.0,   13.388397581228793,   3.883167104023283 ,  5.689491671165433 , 133.4959192352098  , 0.0625187014888318 , 1.019127102144911 , -2.7624056982482035,  3.591999147373206 , 0.0931683946148058 , 1.021042917003068 , 23.923420596173287, sport     , 2       ,     ,   0.0
sport_user1.txt            ,         24.0, 1000.0, 0.9891400386140264 , 108.55944659820432 , -267.7948158270836 , 273.9743436035308 , 3.02268784098208   , 108.56395278233178 , 179.72663100703312 ,   41.14949779402637 ,   26.85292213875768 ,   3.961366636435914 ,  4.843100926168124 ,     0.0,   11.564688583036505,   3.591555587645691 ,  4.795248028036792 , 133.94420420865225 , 0.0321899706960074 , 0.9796312067983658, -2.3830991734625124,  2.7127698412543166, 0.0970262561395464 , 0.9801599336570704, 25.62898520735514 , sport     , 2       ,     ,   0.0
sport_user1.txt            ,         25.0, 1000.0, -1.2092676646256082, 104.16364094369123 , -287.0280185537186 , 250.5723598651793 , -7.544537327862205 , 104.1706600868543  , 173.2753917173887  ,   46.98771650841363 ,   35.623866413241274,   3.888687954312152 ,  4.672507975071506 ,     0.0,   12.014690063691813,   3.3848406713008257,  7.034423294198085 , 142.9683210455703  , 0.0246717723787823 , 0.9558675176905856, -2.608451849638159 ,  2.381517671246995 , 0.0620107797128321 , 0.9561858646352562, 25.136231882639496, sport     , 2       ,     ,   1.0
sport_user1.txt            ,         26.0, 1000.0, -15.3268577302535  ,  92.59117423531968 , -325.45606216640164, 167.81756758030667, -12.025045435165085,  93.85114870985204 , 165.71819732005824 ,   40.245258398434494,   44.52367080584055 ,   4.396465013638832 ,  5.600185695116412 ,     0.0,   16.735015605057868,   3.655996346357445 ,  4.868612319860276 , 131.8547211195954  , -0.1285540623921911, 1.051797368436617 , -2.88108596059364  ,  2.2641371196655977, -0.0701786579920742, 1.0596243915688843, 23.636504428157636, sport     , 2       ,     ,   1.0
sport_user1.txt            ,         27.0, 1000.0, 5.699584829879111  , 101.69027025209638 , -231.74522404513223, 410.03422746351646, 2.022067127590999  , 101.84987153245402 , 173.478977837752   ,   50.871739587189325,   33.12842277355797 ,   4.357109953856556 ,  5.35972445315909  ,     0.0,   17.961148143889567,   3.5186011509765827,  3.784933802181113 , 155.9125952953772  , -0.0524885210945646, 0.8836744354822702, -3.049598843409343 ,  2.3131219625152557, 0.0038635033257058 , 0.8852319203302621, 24.31848299951429 , sport     , 2       ,     ,   1.0
sport_user1.txt            ,         28.0, 1000.0, 2.815677502191595  , 104.45825077574229 , -304.70300641662794, 336.92206339953896, 6.158801077674369  , 104.49619225083856 , 167.92417706360067 ,   55.28832894504206 ,   37.8053407208944  ,   4.16272928775729  ,  5.254898292757367 ,     0.0,   14.85811853920984 ,   3.46878687660457  , 16.616583597857357 , 270.819993383011   , 0.0782942685833353 , 1.0163097613535423, -2.7907675912357126,  3.0453696094065688, 0.1845986643254911 , 1.019321109128764 , 24.757238983925838, sport     , 2       ,     ,   1.0
sport_user1.txt            ,         29.0, 1000.0, 1.832633663966484  , 103.7679093222651  , -291.09692309255007, 236.6424524713485 , 2.969761529226816  , 103.78409103162262 , 188.75207974771257 ,   60.23774185621213 ,   36.35980313789833 ,   3.907794880387424 ,  4.825324545689594 ,     0.0,   13.602702971058148,   3.2954079882217435, 14.928841937006665 , 254.87115583017777 , -0.0157822902983914, 1.023829559562806 , -2.580531342958954 ,  2.5125251856775983, 0.0368742666253485 , 1.0239511940134802, 25.181458205309948, sport     , 2       ,     ,   1.0
sport_user1.txt            ,         30.0, 1000.0, -9.215426110102843 ,  98.17514596448224 , -296.6993517412504 , 254.1817646162202 , -9.734090224080267 ,  98.6067105400954  , 183.281538424166   ,   66.16712337420154 ,   29.399408285786837,   3.932828520034649 ,  4.912926087649926 ,     0.0,   14.14653597479942 ,   3.5374002466712677, 17.267949637790725 , 278.61281053062083 , -0.1186859064839698, 1.0370250566655443, -3.1443952283505974,  3.011525380569517 , -0.168211502943198 , 1.0437946697268083, 27.225680321113757, sport     , 2       ,     ,   1.0
sport_user1.txt            ,         31.0, 1000.0, -6.978134686181474 ,  91.99037089162763 , -241.06360179420275, 276.7515290336431 , -11.987642278389693,  92.2546622154008  , 177.93120447190094 ,   54.689442845520325,   32.84650750912784 ,   3.8392781422829336,  4.802905776276074 ,     0.0,   17.590435270458915,   3.2998856430996177, 15.9171890842268   , 288.44695836681933 , 0.0092182325424335 , 1.0593618825467572, -3.766187745137025 ,  2.608393223786855 , 0.1198748291013082 , 1.0594019888617423, 25.352763249905674, sport     , 2       ,     ,   1.0
recovery_user1.txt         ,         32.0, 1000.0, -0.1623659668838337, 100.0186493025798  , -243.21291396565596, 378.9974542579527 , -4.195057854082699 , 100.01878109145126 , 144.44984404366988 ,   31.66301951011261 ,   38.64570670083812 ,   4.099767288100461 ,  5.008531546040409 ,     0.0,   13.6795675174337  ,   3.559274952139914 , 17.928410180641922 , 317.27579140789936 , -0.0206768683168788, 0.9344477058028734, -2.495396287924232 ,  2.90708814459458  , 0.0095229274256341 , 0.9346764401458116, 27.056461250678904, recovery  , 2       ,     ,   1.0
recovery_user1.txt         ,         33.0, 1000.0, 4.444713027232282  ,  87.43050115034094 , -178.186947317519  , 265.99262304530066, 3.7291716840361406 ,  87.54340640673186 , 150.29234631064878 ,   67.10418276104613 ,   36.96229690149941 ,   4.341394506999284 ,  5.295784248621635 ,     0.0,   15.258245105548234,   3.604880379416096 , 11.504296895153043 , 255.53449725603147 , 0.0185106578687452 , 1.0017630599991212, -3.1329867423410525,  3.457506042327936 , 0.0583910074601111 , 1.0019340661109075, 26.71836391794686 , recovery  , 2       ,     ,   1.0
recovery_user1.txt         ,         34.0, 1000.0, 2.296671058819614  , 105.6864586612564  , -290.10755378876115, 319.3438123640096 , 2.3959274576483365 , 105.71141018031058 , 142.58818024248023 ,   62.45554071528393 ,   40.82858827391366 ,   4.1761084155123855,  5.309474257803257 ,     0.0,   18.049325191199944,   3.264695928915592 , 18.49620623739909  , 268.4730733004777  , -0.0621715813663604, 1.013466262672699 , -3.8464102336311816,  2.1049080393215105, 0.0586621200999379 , 1.0153714448936222, 25.930060408788403, recovery  , 2       ,     ,   1.0
recovery_user1.txt         ,         35.0, 1000.0, 0.9593281013990702 , 106.23926830054828 , -305.3035965947553 , 322.90441390710777, -2.893717783730939 , 106.24359952223956 , 143.96433150443497 ,   45.1588837674872  ,   31.80043496978302 ,   4.140392056533139 ,  5.005822105114242 ,     0.0,   14.118669638047034,   3.861726664366453 , 16.27034382228318  , 313.88193639392045 , -0.0598700656643175, 0.965360843229067 , -2.5900000190016343,  2.270582472348865 , -0.0027102332857402, 0.9672155821752382, 25.742654498601222, recovery  , 2       ,     ,   1.0
recovery_user1.txt         ,         36.0, 1000.0, -5.325220393357224 , 102.23549123241708 , -293.2879717671423 , 237.18267549882208, 10.72223882486684  , 102.37408675915724 , 136.23349252559865 ,  174.40405510508657 ,  108.96871660328776 ,   4.419967796935583 ,  5.578427674708337 ,     0.0,   19.57352859791118 ,   3.6617089021662528, 19.751648240298454 , 257.6462086803928  , 0.0135567308258579 , 1.0050252974845466, -2.8240219407739744,  2.8996094774507903, 0.0169936339585478 , 1.00511672632316  , 26.290677823974896, recovery  , 2       ,     ,   1.0
recovery_user1.txt         ,         37.0, 1000.0, -6.670494626506044 , 112.93902102856576 , -335.9704683595767 , 355.36206368107446, -11.576507810204587, 113.13583857228028 , 127.80948027853272 ,  216.04648318375845 ,  115.5022142266659  ,   3.840985322682467 ,  4.87329797740951  ,     0.0,   18.51820713810984 ,   3.24030327648108  ,  8.644228404720502 , 236.66964466995884 , 0.0180447498245573 , 0.978207021019308 , -3.1595546506952767,  3.4961913686980512, 0.0705224745095267 , 0.9783734404447516, 25.338968008367477, recovery  , 2       ,     ,   1.0
recovery_user1.txt         ,         38.0, 1000.0, 11.226692002045963 ,  96.38500294156792 , -238.01542270684496, 274.54776221183204, 8.760811088479826  ,  97.03662919410826 , 144.06285414169207 ,  187.8219960512582  ,   99.13482988366842 ,   3.976440290027907 ,  4.924788728056305 ,     0.0,   12.696570117900547,   3.5754868890416738, 18.23879052639888  , 246.71783784758335 , -0.0371445637455179, 1.045558601006507 , -2.827957904211761 ,  2.490350197851304 , -0.0291838316096047, 1.0462181927086385, 26.75092599966433 , recovery  , 2       ,     ,   1.0
recovery_user1.txt         ,         39.0, 1000.0, -0.6780512075222288, 105.23595833184838 , -348.1864624221149 , 323.25994835640887, 5.260045862464134  , 105.23814270245629 , 132.2248672935102  ,  209.7308085767668  ,  116.58644340602004 ,   4.12452855608979  ,  5.1096003552283245,     0.0,   18.477504886293755,   3.443735497811928 ,  5.998319771884735 , 119.51081332380062 , -0.0781078797217402, 0.9346155820927006, -2.5076407094028186,  2.564614818663419 , -0.1199928171430112, 0.9378737266631916, 24.59780421231597 , recovery  , 2       ,     ,   1.0
recovery_user1.txt         ,         40.0, 1000.0, 7.103872312162568  ,  90.34028856055863 , -268.91805796448784, 245.4465570167089 , 4.205983914432534  ,  90.6191631998029  , 134.22306477362008 ,  213.28253405769823 ,  121.49981201497738 ,   3.5335122335650757,  4.443117044136018 ,     0.0,   12.643273367626383,   2.836357385054584 ,  4.706145821244462 , 146.4389745759657  , -0.0894793830692305, 0.9719092726774352, -3.1466593044739306,  3.042730314908095 , -0.1346190764274672, 0.9760195665614656, 26.701231235268374, recovery  , 2       ,     ,   0.0
recovery_user1.txt         ,         41.0, 1000.0, 3.1809034222459944 , 111.76757011702406 , -252.36734259322864, 305.20014777457243, 11.004318878656616 , 111.81282518765704 , 139.5057899564259  ,  190.63869748380944 ,  107.2553866599523  ,   4.256701527653627 ,  5.363544322595607 ,     0.0,   15.553758750378504,   3.3293669441349185,  2.7454396492918165, 153.87567409907905 , -0.1044416556034802, 1.0638870089257506, -3.3300311044953856,  2.241033554200917 , -0.0136651037287691, 1.069001228804802 , 24.82212173302034 , recovery  , 2       ,     ,   0.0
recovery_user1.txt         ,         42.0, 1000.0, -18.07817622061513 , 107.3400352823504  , -341.1110522800008 , 258.2225563171273 , -20.961053786244385, 108.85175069735833 , 137.43189777761302 ,  161.7375571580304  ,   89.40719002540202 ,   4.117691916852013 ,  5.202536355927106 ,     0.0,   15.049095573338487,   3.505909947270781 ,  6.106444304723251 , 134.91466453107236 , -0.0948668337701561, 1.0398464895354065, -2.8380306672228537,  2.505879157713664 , -0.0855387865214306, 1.0441649476728676, 25.563329249222313, recovery  , 2       ,     ,   0.0
recovery_user1.txt         ,         43.0, 1000.0, 4.804901947846504  , 102.88072332608628 , -247.03241538451505, 272.87750344498835, 11.698234967836996 , 102.9928653588545  , 139.53869223056918 ,  169.40654837652556 ,   66.47236825786328 ,   4.14828416117995  ,  5.290474662024378 ,     0.0,   15.95222672319904 ,   3.522342342625437 ,  4.325936251920477 , 147.28063027877116 , -0.0521801720783054, 1.1007302096449365, -3.515383017585183 ,  2.5599652555012256, -0.0186336079219204, 1.101966317444915 , 25.267168592261875, recovery  , 2       ,     ,   0.0
recovery_user1.txt         ,         44.0, 1000.0, 8.340600958024208  ,  99.8331915202345  , -235.6032203253282 , 303.03592740244176, 19.32890719499929  , 100.18099497138574 , 115.68530546226708 ,  145.28185481759223 ,   83.0676000884639  ,   4.054380747828869 ,  5.030176337718457 ,     0.0,   16.128207398835105,   3.417331941072319 ,  5.625173033080129 , 166.03875089003347 , -0.0121696101716943, 0.9754304061638588, -2.638632798224631 ,  2.4360167991121022, 0.0307167121785654 , 0.9755063181141992, 25.444715982788335, recovery  , 2       ,     ,   0.0
recovery_user1.txt         ,         45.0, 1000.0, -2.5222257974150204, 100.6099463250208  , -317.6262930990916 , 275.1516378981085 , -2.366300750547956 , 100.64155663788549 , 142.0627072272811  ,  190.61889555777003 ,   93.11993542606837 ,   3.872118753630364 ,  4.715001817667477 ,     0.0,   13.631809158805623,   3.5674303215161647,  5.507846011340193 , 144.1340060422969  , -0.0710171642398988, 1.0424396410485384, -2.7810623546328177,  3.3602833085990027, -0.0532835411428115, 1.0448558957320777, 24.11494871538692 , recovery  , 2       ,     ,   0.0
recovery_user1.txt         ,         46.0, 1000.0, 2.020640879202817  ,  94.96587916839424 , -288.06910893666407, 257.2731665335661 , 0.1918285030992063 ,  94.98737387563024 , 130.19882350065492 ,  136.60303107985817 ,  102.73188451600332 ,   4.1211434859679725,  5.07184963652627  ,     0.0,   13.095650429545104,   3.322551652321626 ,  5.593754188320545 , 163.85104556284855 , 0.0265557457690593 , 1.103611977949432 , -2.9102361024932937,  2.6590013790988336, 0.0724094434724802 , 1.1039314315240818, 24.57564643636603 , recovery  , 2       ,     ,   0.0
recovery_user1.txt         ,         47.0, 1000.0, -0.0081041882667062, 101.99253301921668 , -292.5187500354622 , 279.3485234761303 , 3.50046603148674   , 101.99253334119058 , 130.2128973700781  ,  216.5193388316929  ,  108.6423611492094  ,   3.8445344581288783,  4.692878371601132 ,     0.0,   11.422297791548402,   3.347516174615439 ,  3.850111453139168 , 167.75585784930732 , -0.0220250055018369, 0.9564352482905756, -2.2170508548704118,  2.7856315333469643, -0.0400176723348756, 0.9566888130630624, 24.699898894700837, recovery  , 2       ,     ,   0.0
start_user2.txt            ,          0.0, 1000.0, 5.508417531645462  ,  93.30713626791712 , -206.1533164445724 , 261.1347061587993 , 1.9354079084697304 ,  93.46959046782324 ,  86.25492739951318 ,  413.09954238272576 ,  265.4108923047195  ,   3.868033582248423 ,  4.767868135049862 ,     0.0,   16.71448811405362 ,   3.526134487883078 ,  1.3849621920595176,  57.66542796065045 , 0.132151326798385  , 0.9599579604131828, -2.64818119943815  ,  2.476383710206457 , 0.1218054000591349 , 0.9690114854506168, 18.34002689187208 , start     , 3       ,     ,   0.0
